"Time (s)","Pressure (hPa)"
5.921132970E2,9.245418701E2
5.921468968E2,9.245518799E2
5.921804662E2,9.245718384E2
5.922140355E2,9.245718384E2
5.922475743E2,9.245718384E2
5.922826085E2,9.245917969E2
5.923147130E2,9.246018066E2
5.923483128E2,9.246018066E2
5.923818517E2,9.246118164E2
5.924154515E2,9.246118164E2
5.924489903E2,9.246118164E2
5.924825902E2,9.246118164E2
5.925161290E2,9.246118164E2
5.925497594E2,9.246118164E2
5.925832677E2,9.246118164E2
5.926183629E2,9.246118164E2
5.926504063E2,9.246118164E2
5.926840062E2,9.246118164E2
5.927175450E2,9.246018066E2
5.927513280E2,9.246118164E2
5.927846837E2,9.246118164E2
5.928182835E2,9.246218262E2
5.928518224E2,9.246218262E2
5.928854222E2,9.246318359E2
5.929189610E2,9.246318359E2
5.929525609E2,9.246318359E2
5.929861302E2,9.246517944E2
5.930196690E2,9.246517944E2
5.930532384E2,9.246618042E2
5.930868382E2,9.246517944E2
5.931203771E2,9.246618042E2
5.931539464E2,9.246717529E2
5.931875157E2,9.246717529E2
5.932210851E2,9.246618042E2
5.932546544E2,9.246717529E2
5.932882237E2,9.246517944E2
5.933218236E2,9.246517944E2
5.933553929E2,9.246517944E2
5.933889317E2,9.246517944E2
5.934225011E2,9.246517944E2
5.934560704E2,9.246517944E2
5.934896703E2,9.246517944E2
5.935232091E2,9.246618042E2
5.935567784E2,9.246618042E2
5.935903478E2,9.246618042E2
5.936239781E2,9.246717529E2
5.936574864E2,9.246817627E2
5.936910863E2,9.246817627E2
5.937246556E2,9.246817627E2
5.937581944E2,9.246717529E2
5.937917638E2,9.246817627E2
5.938253636E2,9.246817627E2
5.938589024E2,9.246917725E2
5.938925023E2,9.247017822E2
5.939260411E2,9.246917725E2
5.939617467E2,9.246917725E2
5.939932103E2,9.246917725E2
5.940267796E2,9.247017822E2
5.940603185E2,9.247017822E2
5.940938878E2,9.247017822E2
5.941274876E2,9.246917725E2
5.941610875E2,9.246917725E2
5.941946263E2,9.246917725E2
5.942281651E2,9.247017822E2
5.942617650E2,9.247017822E2
5.942953038E2,9.247017822E2
5.943289037E2,9.246917725E2
5.943624730E2,9.246917725E2
5.943960118E2,9.246817627E2
5.944295812E2,9.246817627E2
5.944631505E2,9.246817627E2
5.944967198E2,9.246618042E2
5.945302892E2,9.246517944E2
5.945638890E2,9.246618042E2
5.945974278E2,9.246618042E2
5.946310277E2,9.246717529E2
5.946645665E2,9.246817627E2
5.946981969E2,9.246917725E2
5.947317357E2,9.246917725E2
5.947653050E2,9.247017822E2
5.947988438E2,9.247017822E2
5.948324132E2,9.247017822E2
5.948659825E2,9.247017822E2
5.948995824E2,9.247017822E2
5.949331212E2,9.246917725E2
5.949667210E2,9.246917725E2
5.950002599E2,9.246917725E2
5.950338292E2,9.247017822E2
5.950674291E2,9.247017822E2
5.951010899E2,9.247017822E2
5.951345372E2,9.247017822E2
5.951681981E2,9.247017822E2
5.952016759E2,9.247117920E2
5.952352757E2,9.247217407E2
5.952688146E2,9.247317505E2
5.953024144E2,9.247317505E2
5.953359532E2,9.247317505E2
5.953695531E2,9.247417603E2
5.954030919E2,9.247417603E2
5.954366917E2,9.247417603E2
5.954702306E2,9.247417603E2
5.955037999E2,9.247417603E2
5.955373692E2,9.247517090E2
5.955712743E2,9.247717285E2
5.956045079E2,9.247817383E2
5.956381078E2,9.247717285E2
5.956716466E2,9.247817383E2
5.957052464E2,9.247717285E2
5.957387853E2,9.247517090E2
5.957723851E2,9.247617188E2
5.958059239E2,9.247717285E2
5.958395238E2,9.247717285E2
5.958730626E2,9.247817383E2
5.959066625E2,9.247917480E2
5.959402318E2,9.247917480E2
5.959738011E2,9.247917480E2
5.960073705E2,9.248016968E2
5.960409398E2,9.248117065E2
5.960744786E2,9.248016968E2
5.961080479E2,9.247917480E2
5.961416173E2,9.248117065E2
5.961751866E2,9.248117065E2
5.962087560E2,9.248117065E2
5.962423253E2,9.248117065E2
5.962758946E2,9.248117065E2
5.963094945E2,9.248316650E2
5.963430333E2,9.248416748E2
5.963771214E2,9.248416748E2
5.964102025E2,9.248516846E2
5.964437413E2,9.248416748E2
5.964773106E2,9.248516846E2
5.965109105E2,9.248616943E2
5.965444493E2,9.248616943E2
5.965780492E2,9.248717041E2
5.966115880E2,9.248717041E2
5.966452184E2,9.248616943E2
5.966787267E2,9.248717041E2
5.967123265E2,9.248516846E2
5.967458958E2,9.248516846E2
5.967794652E2,9.248616943E2
5.968130040E2,9.248616943E2
5.968466039E2,9.248816528E2
5.968801427E2,9.248816528E2
5.969137120E2,9.248816528E2
5.969472813E2,9.248916626E2
5.969809422E2,9.249016724E2
5.970144200E2,9.249016724E2
5.970480199E2,9.249116211E2
5.970815587E2,9.249016724E2
5.971151585E2,9.249316406E2
5.971486974E2,9.249316406E2
5.971822752E2,9.249316406E2
5.972158445E2,9.249216309E2
5.972494444E2,9.249316406E2
5.972829832E2,9.249316406E2
5.973165525E2,9.249316406E2
5.973501219E2,9.249316406E2
5.973837217E2,9.249316406E2
5.974172605E2,9.249316406E2
5.974511350E2,9.249316406E2
5.974843992E2,9.249316406E2
5.975179991E2,9.249316406E2
5.975515379E2,9.249416504E2
5.975851377E2,9.249516602E2
5.976186765E2,9.249516602E2
5.976522764E2,9.249516602E2
5.976858152E2,9.249616089E2
5.977194151E2,9.249616089E2
5.977529539E2,9.249616089E2
5.977865537E2,9.249616089E2
5.978200926E2,9.249516602E2
5.978536924E2,9.249616089E2
5.978872312E2,9.249516602E2
5.979208311E2,9.249716187E2
5.979543699E2,9.249716187E2
5.979879698E2,9.249816284E2
5.980215391E2,9.249716187E2
5.980551390E2,9.249716187E2
5.980886473E2,9.249816284E2
5.981222471E2,9.249915771E2
5.981557859E2,9.249915771E2
5.981893553E2,9.250115967E2
5.982229551E2,9.250115967E2
5.982565244E2,9.250115967E2
5.982900633E2,9.250216064E2
5.983236631E2,9.250216064E2
5.983572019E2,9.250216064E2
5.983914427E2,9.250216064E2
5.984243406E2,9.250216064E2
5.984579405E2,9.250216064E2
5.984914793E2,9.250316162E2
5.985250791E2,9.250415649E2
5.985586485E2,9.250515747E2
5.985922483E2,9.250615845E2
5.986257566E2,9.250615845E2
5.986593870E2,9.250615845E2
5.986928953E2,9.250615845E2
5.987264952E2,9.250615845E2
5.987600340E2,9.250715332E2
5.987936338E2,9.250615845E2
5.988271726E2,9.250715332E2
5.988607725E2,9.250815430E2
5.988943418E2,9.250915527E2
5.989279112E2,9.250915527E2
5.989614500E2,9.251115723E2
5.989950498E2,9.251015625E2
5.990285887E2,9.250915527E2
5.990621885E2,9.251015625E2
5.990957273E2,9.251015625E2
5.991293577E2,9.251015625E2
5.991628660E2,9.251115723E2
5.991965269E2,9.251115723E2
5.992300352E2,9.251215210E2
5.992635740E2,9.251215210E2
5.992971433E2,9.251215210E2
5.993307432E2,9.251115723E2
5.993643125E2,9.251115723E2
5.993978819E2,9.251215210E2
5.994314207E2,9.251115723E2
5.994649900E2,9.251315308E2
5.994985594E2,9.251315308E2
5.995321287E2,9.251415405E2
5.995656980E2,9.251315308E2
5.995992979E2,9.251514893E2
5.996328367E2,9.251514893E2
5.996664671E2,9.251514893E2
5.996999754E2,9.251514893E2
5.997335752E2,9.251614990E2
5.997671446E2,9.251715088E2
5.998007139E2,9.251614990E2
5.998342832E2,9.251614990E2
5.998678526E2,9.251614990E2
5.999013914E2,9.251715088E2
5.999349607E2,9.251815186E2
5.999685606E2,9.251915283E2
6.000021604E2,9.252014771E2
6.000356993E2,9.252014771E2
6.000692686E2,9.252114868E2
6.001028074E2,9.252314453E2
6.001363767E2,9.252214966E2
6.001699766E2,9.252214966E2
6.002035765E2,9.252314453E2
6.002370848E2,9.252514648E2
6.002712950E2,9.252514648E2
6.003042234E2,9.252514648E2
6.003377928E2,9.252514648E2
6.003713926E2,9.252614746E2
6.004049314E2,9.252714844E2
6.004385008E2,9.252714844E2
6.004721006E2,9.252814331E2
6.005056394E2,9.252814331E2
6.005392088E2,9.252914429E2
6.005728086E2,9.253014526E2
6.006063780E2,9.253014526E2
6.006399473E2,9.253014526E2
6.006735472E2,9.253114014E2
6.007070860E2,9.253014526E2
6.007406858E2,9.252914429E2
6.007741941E2,9.253014526E2
6.008077940E2,9.252914429E2
6.008413328E2,9.253114014E2
6.008749327E2,9.253114014E2
6.009085020E2,9.253114014E2
6.009420713E2,9.253214111E2
6.009756101E2,9.253414307E2
6.010092100E2,9.253314209E2
6.010427488E2,9.253414307E2
6.010763487E2,9.253414307E2
6.011098875E2,9.253414307E2
6.011434873E2,9.253514404E2
6.011770567E2,9.253514404E2
6.012114805E2,9.253613892E2
6.012441648E2,9.253713989E2
6.012777647E2,9.253814087E2
6.013113035E2,9.253814087E2
6.013449034E2,9.253814087E2
6.013784727E2,9.253814087E2
6.014120420E2,9.253814087E2
6.014456114E2,9.253713989E2
6.014791807E2,9.254013672E2
6.015127195E2,9.254013672E2
6.015463194E2,9.254113770E2
6.015798582E2,9.254113770E2
6.016134275E2,9.254113770E2
6.016469969E2,9.254113770E2
6.016806272E2,9.254313965E2
6.017141355E2,9.254313965E2
6.017477354E2,9.254213867E2
6.017812742E2,9.254313965E2
6.018148741E2,9.254313965E2
6.018484434E2,9.254313965E2
6.018820127E2,9.254413452E2
6.019155821E2,9.254413452E2
6.019491514E2,9.254513550E2
6.019827207E2,9.254713135E2
6.020163206E2,9.254813232E2
6.020498594E2,9.254813232E2
6.020834593E2,9.254713135E2
6.021169676E2,9.254713135E2
6.021505674E2,9.254713135E2
6.021841062E2,9.254913330E2
6.022177061E2,9.254913330E2
6.022512754E2,9.255013428E2
6.022848448E2,9.255013428E2
6.023183836E2,9.255113525E2
6.023519834E2,9.255113525E2
6.023855223E2,9.255213013E2
6.024191526E2,9.255313110E2
6.024526609E2,9.255213013E2
6.024862608E2,9.255213013E2
6.025197996E2,9.255213013E2
6.025533994E2,9.255313110E2
6.025869383E2,9.255413208E2
6.026212705E2,9.255413208E2
6.026540769E2,9.255512695E2
6.026876768E2,9.255512695E2
6.027212461E2,9.255612793E2
6.027548155E2,9.255612793E2
6.027883543E2,9.255512695E2
6.028219236E2,9.255612793E2
6.028554930E2,9.255712891E2
6.028890928E2,9.255712891E2
6.029226316E2,9.255812988E2
6.029562315E2,9.255712891E2
6.029897703E2,9.255812988E2
6.030233702E2,9.255812988E2
6.030569090E2,9.255913086E2
6.030912107E2,9.255913086E2
6.031240476E2,9.255913086E2
6.031576475E2,9.255913086E2
6.031911863E2,9.255913086E2
6.032247862E2,9.255913086E2
6.032583250E2,9.255913086E2
6.032919248E2,9.255913086E2
6.033254637E2,9.256012573E2
6.033590635E2,9.256112671E2
6.033926328E2,9.256112671E2
6.034262022E2,9.256212769E2
6.034597410E2,9.256112671E2
6.034933103E2,9.256212769E2
6.035269102E2,9.256212769E2
6.035604795E2,9.256212769E2
6.035940489E2,9.256312256E2
6.036276487E2,9.256412354E2
6.036611570E2,9.256512451E2
6.036947874E2,9.256612549E2
6.037283262E2,9.256612549E2
6.037618955E2,9.256612549E2
6.037954344E2,9.256612549E2
6.038290037E2,9.256712646E2
6.038625730E2,9.256612549E2
6.038961729E2,9.256612549E2
6.039297117E2,9.256612549E2
6.039632810E2,9.256712646E2
6.039968809E2,9.256612549E2
6.040304502E2,9.256712646E2
6.040639890E2,9.256812134E2
6.040975889E2,9.256812134E2
6.041311277E2,9.256812134E2
6.041647276E2,9.256812134E2
6.041982969E2,9.256812134E2
6.042318662E2,9.257012329E2
6.042654051E2,9.257012329E2
6.042989744E2,9.257012329E2
6.043325437E2,9.257012329E2
6.043661131E2,9.257012329E2
6.043997129E2,9.257012329E2
6.044332823E2,9.257012329E2
6.044668211E2,9.257211914E2
6.045003904E2,9.257312012E2
6.045339598E2,9.257312012E2
6.045675596E2,9.257312012E2
6.046010984E2,9.257312012E2
6.046346983E2,9.257312012E2
6.046682371E2,9.257512207E2
6.047018675E2,9.257512207E2
6.047354063E2,9.257512207E2
6.047689756E2,9.257611694E2
6.048025144E2,9.257711792E2
6.048360838E2,9.257711792E2
6.048696531E2,9.257711792E2
6.049032224E2,9.257711792E2
6.049367918E2,9.257512207E2
6.049703916E2,9.257711792E2
6.050039305E2,9.257711792E2
6.050375608E2,9.257711792E2
6.050710996E2,9.257711792E2
6.051046690E2,9.257811890E2
6.051382078E2,9.258011475E2
6.051717771E2,9.258011475E2
6.052053465E2,9.258211670E2
6.052389158E2,9.258311768E2
6.052724851E2,9.258411255E2
6.053060850E2,9.258411255E2
6.053396238E2,9.258611450E2
6.053732542E2,9.258511353E2
6.054067625E2,9.258611450E2
6.054403623E2,9.258710938E2
6.054739012E2,9.258511353E2
6.055075010E2,9.258611450E2
6.055410703E2,9.258710938E2
6.055746397E2,9.258710938E2
6.056082090E2,9.258811035E2
6.056417784E2,9.258710938E2
6.056753477E2,9.258611450E2
6.057089170E2,9.258611450E2
6.057424864E2,9.258611450E2
6.057760557E2,9.258710938E2
6.058095945E2,9.258811035E2
6.058431944E2,9.258911133E2
6.058767332E2,9.258911133E2
6.059103330E2,9.259011230E2
6.059439024E2,9.259111328E2
6.059774717E2,9.259111328E2
6.060110105E2,9.259210815E2
6.060446104E2,9.259111328E2
6.060781492E2,9.259310913E2
6.061117491E2,9.259310913E2
6.061452879E2,9.259411011E2
6.061788877E2,9.259310913E2
6.062124265E2,9.259310913E2
6.062460264E2,9.259310913E2
6.062795652E2,9.259310913E2
6.063131651E2,9.259411011E2
6.063467039E2,9.259310913E2
6.063803037E2,9.259310913E2
6.064138426E2,9.259310913E2
6.064474119E2,9.259310913E2
6.064809812E2,9.259411011E2
6.065146116E2,9.259510498E2
6.065481199E2,9.259610596E2
6.065817198E2,9.259610596E2
6.066152586E2,9.259610596E2
6.066488279E2,9.259610596E2
6.066824278E2,9.259510498E2
6.067160276E2,9.259610596E2
6.067495359E2,9.259610596E2
6.067831358E2,9.259510498E2
6.068166746E2,9.259710693E2
6.068510679E2,9.259810791E2
6.068838133E2,9.259810791E2
6.069174131E2,9.259810791E2
6.069509519E2,9.259710693E2
6.069845213E2,9.259810791E2
6.070180906E2,9.259810791E2
6.070516905E2,9.259910889E2
6.070852293E2,9.260010376E2
6.071188291E2,9.259910889E2
6.071523680E2,9.260010376E2
6.071859651E2,9.260010376E2
6.072195039E2,9.260010376E2
6.072531038E2,9.260010376E2
6.072866426E2,9.260110474E2
6.073202424E2,9.260310059E2
6.073537813E2,9.260310059E2
6.073873506E2,9.260310059E2
6.074209199E2,9.260410156E2
6.074545198E2,9.260510254E2
6.074880586E2,9.260510254E2
6.075216279E2,9.260510254E2
6.075551973E2,9.260610352E2
6.075887971E2,9.260710449E2
6.076223359E2,9.260809937E2
6.076559053E2,9.260809937E2
6.076895051E2,9.260910034E2
6.077230745E2,9.261010132E2
6.077566133E2,9.261010132E2
6.077902131E2,9.261010132E2
6.078237520E2,9.261010132E2
6.078573823E2,9.261109619E2
6.078908906E2,9.261109619E2
6.079244600E2,9.261109619E2
6.079580598E2,9.261209717E2
6.079916292E2,9.261209717E2
6.080251680E2,9.261209717E2
6.080587678E2,9.261409912E2
6.080923372E2,9.261409912E2
6.081259065E2,9.261409912E2
6.081594453E2,9.261409912E2
6.081937471E2,9.261510010E2
6.082266145E2,9.261409912E2
6.082601838E2,9.261409912E2
6.082937532E2,9.261409912E2
6.083273530E2,9.261609497E2
6.083608613E2,9.261609497E2
6.083944612E2,9.261609497E2
6.084280305E2,9.261609497E2
6.084615999E2,9.261609497E2
6.084951692E2,9.261709595E2
6.085287385E2,9.261709595E2
6.085622774E2,9.261909180E2
6.085958772E2,9.261909180E2
6.086294465E2,9.261909180E2
6.086630159E2,9.261909180E2
6.086965547E2,9.262009277E2
6.087301545E2,9.262109375E2
6.087636934E2,9.262109375E2
6.087972932E2,9.262109375E2
6.088308626E2,9.262209473E2
6.088644319E2,9.262209473E2
6.088979707E2,9.262309570E2
6.089316011E2,9.262409058E2
6.089651094E2,9.262509155E2
6.089986787E2,9.262708740E2
6.090322786E2,9.262708740E2
6.090658479E2,9.262708740E2
6.090994172E2,9.262808838E2
6.091329561E2,9.262808838E2
6.091665254E2,9.262808838E2
6.092001253E2,9.262808838E2
6.092336946E2,9.262708740E2
6.092672639E2,9.262708740E2
6.093008333E2,9.262708740E2
6.093344026E2,9.262808838E2
6.093679414E2,9.262908936E2
6.094015413E2,9.262908936E2
6.094351106E2,9.262908936E2
6.094686799E2,9.263009033E2
6.095022493E2,9.262808838E2
6.095358186E2,9.262808838E2
6.095693574E2,9.262908936E2
6.096029573E2,9.263009033E2
6.096364961E2,9.263109131E2
6.096710725E2,9.263009033E2
6.097036653E2,9.263109131E2
6.097372346E2,9.263208618E2
6.097707734E2,9.263308716E2
6.098043733E2,9.263109131E2
6.098379121E2,9.263308716E2
6.098715120E2,9.263308716E2
6.099050508E2,9.263408813E2
6.099386201E2,9.263408813E2
6.099721895E2,9.263408813E2
6.100057893E2,9.263508301E2
6.100393281E2,9.263608398E2
6.100729280E2,9.263608398E2
6.101064668E2,9.263608398E2
6.101400667E2,9.263508301E2
6.101736055E2,9.263708496E2
6.102072053E2,9.263808594E2
6.102407747E2,9.263708496E2
6.102743440E2,9.263908691E2
6.103078828E2,9.263908691E2
6.103414522E2,9.264208374E2
6.103750520E2,9.264208374E2
6.104086213E2,9.264208374E2
6.104421907E2,9.264208374E2
6.104760652E2,9.264407959E2
6.105092988E2,9.264407959E2
6.105428987E2,9.264608154E2
6.105764375E2,9.264608154E2
6.106100374E2,9.264708252E2
6.106435762E2,9.264907837E2
6.106771760E2,9.265007935E2
6.107107149E2,9.265107422E2
6.107443452E2,9.265107422E2
6.107778535E2,9.265107422E2
6.108114534E2,9.265107422E2
6.108449922E2,9.265207520E2
6.108785920E2,9.265207520E2
6.109121309E2,9.265107422E2
6.109457307E2,9.265107422E2
6.109792695E2,9.265107422E2
6.110128694E2,9.265307617E2
6.110464387E2,9.265307617E2
6.110800386E2,9.265307617E2
6.111135469E2,9.265307617E2
6.111471467E2,9.265407715E2
6.111806856E2,9.265407715E2
6.112142854E2,9.265507812E2
6.112478242E2,9.265607300E2
6.112814241E2,9.265607300E2
6.113149629E2,9.265607300E2
6.113485628E2,9.265607300E2
6.113881440E2,9.265707397E2
6.114157014E2,9.265707397E2
6.114492402E2,9.265707397E2
6.114828401E2,9.265807495E2
6.115164094E2,9.265807495E2
6.115499788E2,9.266007080E2
6.115835176E2,9.266007080E2
6.116171174E2,9.266107178E2
6.116506868E2,9.266207275E2
6.116842561E2,9.266307373E2
6.117222505E2,9.266307373E2
6.117513948E2,9.266506958E2
6.117849641E2,9.266406860E2
6.118185335E2,9.266506958E2
6.118520723E2,9.266506958E2
6.118856721E2,9.266307373E2
6.119192415E2,9.266506958E2
6.119528108E2,9.266506958E2
6.119863496E2,9.266506958E2
6.120199495E2,9.266506958E2
6.120574251E2,9.266506958E2
6.120871187E2,9.266506958E2
6.121206575E2,9.266607056E2
6.121542268E2,9.266706543E2
6.121877962E2,9.266706543E2
6.122213655E2,9.266706543E2
6.122549043E2,9.266706543E2
6.122885042E2,9.266607056E2
6.123220430E2,9.266706543E2
6.123556428E2,9.266607056E2
6.123937288E2,9.266706543E2
6.124228120E2,9.266706543E2
6.124563508E2,9.266806641E2
6.124899202E2,9.266706543E2
6.125234895E2,9.266806641E2
6.125570894E2,9.266906738E2
6.125905977E2,9.267006836E2
6.126241975E2,9.267106934E2
6.126577363E2,9.267106934E2
6.126913362E2,9.267206421E2
6.127284456E2,9.267206421E2
6.127584749E2,9.267106934E2
6.127920137E2,9.267106934E2
6.128256440E2,9.267206421E2
6.128591829E2,9.267306519E2
6.128927827E2,9.267206421E2
6.129262910E2,9.267206421E2
6.129598909E2,9.267406616E2
6.129934297E2,9.267406616E2
6.130269990E2,9.267306519E2
6.130741487E2,9.267506104E2
6.130941682E2,9.267506104E2
6.131277376E2,9.267506104E2
6.131612764E2,9.267506104E2
6.131948762E2,9.267406616E2
6.132284150E2,9.267506104E2
6.132620149E2,9.267706299E2
6.132955842E2,9.267806396E2
6.133291231E2,9.267806396E2
6.133627229E2,9.267906494E2
6.134003511E2,9.267906494E2
6.134298616E2,9.267906494E2
6.134634309E2,9.267906494E2
6.134970003E2,9.268005981E2
6.135305696E2,9.268106079E2
6.135641389E2,9.268005981E2
6.135977083E2,9.267906494E2
6.136312776E2,9.267906494E2
6.136648469E2,9.268106079E2
6.136984163E2,9.268106079E2
6.137355867E2,9.268106079E2
6.137655549E2,9.268305664E2
6.137991243E2,9.268305664E2
6.138326936E2,9.268305664E2
6.138662324E2,9.268405762E2
6.138998323E2,9.268505859E2
6.139334016E2,9.268605957E2
6.139669710E2,9.268706055E2
6.140005098E2,9.268706055E2
6.140341096E2,9.268805542E2
6.140713411E2,9.268905640E2
6.141016145E2,9.268905640E2
6.141348176E2,9.268905640E2
6.141683870E2,9.268805542E2
6.142019563E2,9.268805542E2
6.142355256E2,9.268805542E2
6.142690645E2,9.269105225E2
6.143026338E2,9.269205322E2
6.143362031E2,9.269005737E2
6.143698030E2,9.269105225E2
6.144074312E2,9.269205322E2
6.144369417E2,9.269205322E2
6.144704805E2,9.269205322E2
6.145041108E2,9.269205322E2
6.145376497E2,9.269205322E2
6.145712190E2,9.269205322E2
6.146047578E2,9.269105225E2
6.146383577E2,9.269105225E2
6.146718965E2,9.269005737E2
6.147054963E2,9.269105225E2
6.147426362E2,9.269205322E2
6.147726350E2,9.269005737E2
6.148062044E2,9.269005737E2
6.148397432E2,9.269005737E2
6.148733430E2,9.269205322E2
6.149069124E2,9.269205322E2
6.149404512E2,9.269205322E2
6.149740205E2,9.269205322E2
6.150075899E2,9.269205322E2
6.150416170E2,9.269205322E2
6.150784517E2,9.269405518E2
6.151083284E2,9.269405518E2
6.151418672E2,9.269305420E2
6.151754670E2,9.269505615E2
6.152090364E2,9.269605103E2
6.152425752E2,9.269705200E2
6.152761751E2,9.269904785E2
6.153097444E2,9.269805298E2
6.153432832E2,9.269904785E2
6.153768831E2,9.269904785E2
6.154145723E2,9.270104980E2
6.154440217E2,9.270104980E2
6.154775911E2,9.270004883E2
6.155111604E2,9.270004883E2
6.155447297E2,9.270104980E2
6.155782991E2,9.270104980E2
6.156118379E2,9.270205078E2
6.156454378E2,9.270205078E2
6.156789766E2,9.270404663E2
6.157125459E2,9.270305176E2
6.157461458E2,9.270404663E2
6.157796846E2,9.270404663E2
6.158132844E2,9.270404663E2
6.158468538E2,9.270404663E2
6.158803926E2,9.270404663E2
6.159139619E2,9.270504761E2
6.159475618E2,9.270404663E2
6.159811311E2,9.270404663E2
6.160146699E2,9.270504761E2
6.160482698E2,9.270504761E2
6.160818086E2,9.270604858E2
6.161154085E2,9.270604858E2
6.161489473E2,9.270504761E2
6.161825471E2,9.270604858E2
6.162160859E2,9.270604858E2
6.162496858E2,9.270604858E2
6.162832246E2,9.270604858E2
6.163168245E2,9.270604858E2
6.163503633E2,9.270704346E2
6.163839631E2,9.270804443E2
6.164175325E2,9.270804443E2
6.164511018E2,9.270804443E2
6.164846712E2,9.270804443E2
6.165182405E2,9.270704346E2
6.165517793E2,9.270804443E2
6.165853792E2,9.270904541E2
6.166189485E2,9.271104736E2
6.166525178E2,9.271104736E2
6.166860566E2,9.271204224E2
6.167196565E2,9.271304321E2
6.167531953E2,9.271304321E2
6.167867952E2,9.271304321E2
6.168203645E2,9.271404419E2
6.168539338E2,9.271404419E2
6.168874727E2,9.271503906E2
6.169210725E2,9.271503906E2
6.169546113E2,9.271503906E2
6.169881807E2,9.271503906E2
6.170217805E2,9.271604004E2
6.170553193E2,9.271704102E2
6.170888887E2,9.271704102E2
6.171224885E2,9.271604004E2
6.171560274E2,9.271704102E2
6.171896184E2,9.271804199E2
6.172231572E2,9.271804199E2
6.172567265E2,9.271904297E2
6.172902959E2,9.272003784E2
6.173238957E2,9.272003784E2
6.173574345E2,9.272203979E2
6.173912480E2,9.272203979E2
6.174245732E2,9.272303467E2
6.174582036E2,9.272403564E2
6.174917119E2,9.272403564E2
6.175252812E2,9.272403564E2
6.175588505E2,9.272503662E2
6.175924199E2,9.272503662E2
6.176260197E2,9.272603760E2
6.176595891E2,9.272703857E2
6.176931279E2,9.272703857E2
6.177267277E2,9.272603760E2
6.177602666E2,9.272603760E2
6.177938359E2,9.272703857E2
6.178274052E2,9.272603760E2
6.178612797E2,9.272703857E2
6.178945439E2,9.272703857E2
6.179281438E2,9.272803345E2
6.179616826E2,9.272903442E2
6.179953129E2,9.272903442E2
6.180288212E2,9.272903442E2
6.180624211E2,9.273103027E2
6.180959599E2,9.273003540E2
6.181295903E2,9.272903442E2
6.181630986E2,9.272903442E2
6.181966984E2,9.273003540E2
6.182302373E2,9.272903442E2
6.182638371E2,9.273103027E2
6.182974064E2,9.273103027E2
6.183314030E2,9.273103027E2
6.183645146E2,9.273203125E2
6.183981145E2,9.273203125E2
6.184316533E2,9.273203125E2
6.184652531E2,9.273303223E2
6.184988225E2,9.273403320E2
6.185323918E2,9.273403320E2
6.185659306E2,9.273403320E2
6.185995000E2,9.273403320E2
6.186330998E2,9.273503418E2
6.186666691E2,9.273403320E2
6.187002080E2,9.273403320E2
6.187338078E2,9.273403320E2
6.187673466E2,9.273503418E2
6.188009465E2,9.273602905E2
6.188345158E2,9.273602905E2
6.188680852E2,9.273803101E2
6.189016240E2,9.273803101E2
6.189352238E2,9.273803101E2
6.189687626E2,9.273803101E2
6.190023625E2,9.273803101E2
6.190359013E2,9.273803101E2
6.190695012E2,9.274002686E2
6.191030400E2,9.274002686E2
6.191366093E2,9.274002686E2
6.191702092E2,9.274002686E2
6.192037785E2,9.274002686E2
6.192373173E2,9.274102783E2
6.192708867E2,9.274102783E2
6.193044865E2,9.274302979E2
6.193380559E2,9.274202881E2
6.193716252E2,9.274302979E2
6.194051945E2,9.274302979E2
6.194387334E2,9.274302979E2
6.194723637E2,9.274402466E2
6.195058720E2,9.274402466E2
6.195394719E2,9.274502563E2
6.195730107E2,9.274502563E2
6.196066105E2,9.274502563E2
6.196401799E2,9.274502563E2
6.196737492E2,9.274602661E2
6.197072880E2,9.274602661E2
6.197412846E2,9.274602661E2
6.197744572E2,9.274602661E2
6.198080571E2,9.274802246E2
6.198415654E2,9.274802246E2
6.198751652E2,9.274902344E2
6.199087346E2,9.275002441E2
6.199423344E2,9.275002441E2
6.199758427E2,9.275002441E2
6.200094121E2,9.275002441E2
6.200429814E2,9.275002441E2
6.200765507E2,9.275002441E2
6.201101506E2,9.275102539E2
6.201437199E2,9.275102539E2
6.201772587E2,9.275202026E2
6.202108586E2,9.275302124E2
6.202444279E2,9.275402222E2
6.202779973E2,9.275601807E2
6.203115361E2,9.275701904E2
6.203451359E2,9.275902100E2
6.203786748E2,9.276001587E2
6.204122746E2,9.275902100E2
6.204458134E2,9.275902100E2
6.204794133E2,9.276101685E2
6.205129826E2,9.276101685E2
6.205466130E2,9.276101685E2
6.205800908E2,9.276101685E2
6.206136601E2,9.276101685E2
6.206472294E2,9.276101685E2
6.206807988E2,9.276201782E2
6.207143681E2,9.276101685E2
6.207479680E2,9.276201782E2
6.207815068E2,9.276201782E2
6.208151066E2,9.276101685E2
6.208486455E2,9.276101685E2
6.208822453E2,9.276101685E2
6.209158146E2,9.276201782E2
6.209494145E2,9.276201782E2
6.209829228E2,9.276301270E2
6.210165532E2,9.276401367E2
6.210500615E2,9.276301270E2
6.210836613E2,9.276401367E2
6.211172001E2,9.276301270E2
6.211508000E2,9.276301270E2
6.211843388E2,9.276401367E2
6.212179692E2,9.276501465E2
6.212514775E2,9.276601562E2
6.212850773E2,9.276601562E2
6.213186162E2,9.276601562E2
6.213522465E2,9.276601562E2
6.213857548E2,9.276601562E2
